analysis_group,row_index,user_id,congruency,target_label,flanker_label,committed_winner,model_correct,commitment_step,commitment_time_s,pred_rt_s,target_state_at_commitment,strongest_wrong_state_at_commitment,target_minus_wrong_at_commitment,first_meaningful_step,first_meaningful_leader,first_meaningful_leader_wrong,any_wrong_leader_before_commitment,wrong_state_peak_before_commitment,distance_wrong_peak_to_threshold,precommit_reversal_step,precommit_reversal_time_s,trajectory_class,postcommit_target_recovery,postcommit_target_recovery_step,postcommit_recovery_delay_s,early_target_minus_flanker_input,rt_outcome_class,target_state_peak_before_commitment,early_target_evidence,early_flanker_evidence
young_20_29,3955,5256,incongruent,3,2,3,True,23,0.23,0.7166762196733003,0.12397508323192596,0.0871877521276474,0.036787331104278564,0,2,True,True,0.10082639753818512,0.019173602461814876,11,0.11,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.06295464932918549,FAST CORRECT,0.12129632383584976,0.45079898834228516,0.5137536525726318
young_20_29,143822,5675,congruent,0,0,0,True,4,0.04,0.5188271267052131,0.12790049612522125,0.08559180796146393,0.042308688163757324,0,0,False,False,0.0967765748500824,0.023223425149917598,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12149105221033096,1.5816187858581543,1.5816187858581543
young_20_29,139566,5675,congruent,2,2,2,True,6,0.06,0.5321451797173337,0.12470980733633041,0.0798756554722786,0.04483415186405182,0,2,False,False,0.09648800641298294,0.023511993587017055,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12099115550518036,1.2555004358291626,1.2555004358291626
young_20_29,59699,2918,congruent,2,2,2,True,4,0.04,0.46304148700388287,0.13266831636428833,0.08250688761472702,0.05016142874956131,0,2,False,False,0.09608643501996994,0.023913564980030055,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12545648217201233,1.729901909828186,1.729901909828186
young_20_29,163200,5675,congruent,3,3,3,True,6,0.06,0.488736332046608,0.1273234486579895,0.08030889183282852,0.04701455682516098,0,3,False,False,0.09656256437301636,0.023437435626983638,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1230878233909607,1.3144714832305908,1.3144714832305908
young_20_29,19370,899,incongruent,2,1,2,True,18,0.18,0.5152736790572382,0.12451423704624176,0.10298508405685425,0.021529152989387512,0,1,True,True,0.11064513772726059,0.009354862272739406,14,0.14,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.2957557439804077,FAST CORRECT,0.1206023320555687,0.4742639660835266,0.7700195908546448
young_20_29,25093,1478,incongruent,3,2,3,True,38,0.38,0.8479609434004413,0.12309730798006058,0.08755887299776077,0.035538434982299805,0,2,True,True,0.10578805953264236,0.014211940467357631,24,0.24,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.4131951332092285,FAST CORRECT,0.12117181718349457,0.22722356021404266,0.6404186487197876
young_20_29,19119,7862,incongruent,1,2,1,True,21,0.21,0.6860046731948692,0.12356814742088318,0.09052611887454987,0.03304202854633331,0,2,True,True,0.099978007376194,0.020021992623805995,8,0.08,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.028957555070519447,FAST CORRECT,0.12087664008140564,0.5113041400909424,0.4823465943336487
young_20_29,31026,5675,congruent,1,1,1,True,6,0.06,0.5614124827924606,0.12579187750816345,0.08042527735233307,0.04536660015583038,0,1,False,False,0.09663652628660202,0.023363473713397975,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12171580642461777,1.275543451309204,1.275543451309204
young_20_29,17942,3875,incongruent,1,3,1,True,20,0.2,0.570077054892781,0.12337463349103928,0.10535372793674469,0.018020905554294586,0,3,True,True,0.10640570521354675,0.013594294786453243,12,0.12,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.06938975304365158,FAST CORRECT,0.12068125605583191,0.5835147500038147,0.6529044508934021
young_20_29,23335,2918,incongruent,3,2,3,True,29,0.29,0.5663938008886616,0.12389818578958511,0.08996444195508957,0.033933743834495544,0,2,True,True,0.10385671257972717,0.016143287420272823,17,0.17,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.2385692298412323,FAST CORRECT,0.12192490696907043,0.3662613034248352,0.6048305630683899
young_20_29,138756,2918,congruent,2,2,2,True,5,0.05,0.4981294289618323,0.13016198575496674,0.08041149377822876,0.049750491976737976,0,2,False,False,0.09624718874692917,0.023752811253070827,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12453810125589371,1.4963260889053345,1.4963260889053345
young_20_29,28006,677,congruent,2,2,2,True,5,0.05,0.5531831463406711,0.12927867472171783,0.08137073367834091,0.04790794104337692,0,2,False,False,0.09641005098819733,0.02358994901180267,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12401177734136581,1.4805502891540527,1.4805502891540527
young_20_29,151623,2918,congruent,0,0,0,True,3,0.03,0.7689969516340489,0.13719868659973145,0.08648107200860977,0.050717614591121674,0,0,False,False,0.09633558243513107,0.023664417564868923,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12684647738933563,2.1024417877197266,2.1024417877197266
young_20_29,9527,182,congruent,1,1,1,True,4,0.04,0.4551832361478613,0.12956275045871735,0.08436746150255203,0.045195288956165314,0,1,False,False,0.09637419134378433,0.023625808656215663,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12312822788953781,1.6446508169174194,1.6446508169174194
young_20_29,2443,899,incongruent,0,1,0,True,10,0.1,0.4587488467698147,0.1284852772951126,0.08797263354063034,0.04051264375448227,0,0,False,False,0.09928034991025925,0.02071965008974075,-1,,DIRECT CORRECT,False,,,0.7822009325027466,FAST CORRECT,0.12389224767684937,1.0104873180389404,0.22828646004199982
young_20_29,16785,2553,congruent,0,0,0,True,4,0.04,0.610557581447859,0.12749844789505005,0.08560757339000702,0.04189087450504303,0,0,False,False,0.09674336016178131,0.023256639838218685,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12136011570692062,1.5772194862365723,1.5772194862365723
young_20_29,32337,677,incongruent,0,2,0,True,44,0.44,0.7482134704666623,0.12333399802446365,0.08209884166717529,0.04123515635728836,0,2,True,True,0.10565599799156189,0.014344002008438106,29,0.29,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.39539146423339844,FAST CORRECT,0.12104799598455429,0.24670572578907013,0.6420971155166626
young_20_29,6761,2918,incongruent,2,0,2,True,27,0.27,0.5134651137700175,0.12342172116041183,0.06975360214710236,0.05366811901330948,0,0,True,True,0.10019723325967789,0.01980276674032211,7,0.07,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.08161933720111847,FAST CORRECT,0.12159693241119385,0.4914030134677887,0.4097836911678314
young_20_29,171796,2918,incongruent,3,0,3,True,26,0.26,0.913554539008318,0.12270516902208328,0.07888438552618027,0.043820783495903015,0,0,True,True,0.10159878432750702,0.018401215672492977,13,0.13,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.16538894176483154,SLOW CORRECT,0.12019041925668716,0.33807843923568726,0.5034673810005188
young_20_29,12243,1478,congruent,1,1,1,True,5,0.05,0.5467669778007704,0.1263582706451416,0.08255019783973694,0.04380807280540466,0,1,False,False,0.09658214449882507,0.023417855501174922,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12164825946092606,1.4053713083267212,1.4053713083267212
young_20_29,22053,7862,congruent,3,3,3,True,3,0.03,0.4469877698242005,0.12991777062416077,0.08527498692274094,0.04464278370141983,0,3,False,False,0.0959697961807251,0.024030203819274898,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12211336195468903,1.8916906118392944,1.8916906118392944
young_20_29,24285,2553,incongruent,0,2,0,True,39,0.39,1.029239751463846,0.12476277351379395,0.0859224796295166,0.038840293884277344,0,2,True,True,0.10915655642747879,0.010843443572521205,26,0.26,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.3965420126914978,SLOW CORRECT,0.1222471296787262,0.32875528931617737,0.7252972722053528
young_20_29,110836,5675,congruent,3,3,3,True,5,0.05,0.41993198859117253,0.12579667568206787,0.0813918188214302,0.044404856860637665,0,3,False,False,0.09627456963062286,0.023725430369377132,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12118533253669739,1.3899019956588745,1.3899019956588745
young_20_29,64786,5675,congruent,2,2,2,True,5,0.05,0.5581404494857997,0.12551604211330414,0.08173894137144089,0.04377710074186325,0,2,False,False,0.09635969251394272,0.023640307486057277,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12093155086040497,1.3814414739608765,1.3814414739608765
young_20_29,44992,5675,incongruent,1,0,1,True,39,0.39,0.956382643455288,0.12421169877052307,0.07049024850130081,0.05372145026922226,0,0,True,True,0.09999370574951172,0.020006294250488277,15,0.15,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.20918920636177063,SLOW CORRECT,0.12205059826374054,0.1848253309726715,0.39401453733444214
young_20_29,30724,2918,congruent,1,1,1,True,3,0.03,0.6292565851854669,0.13042470812797546,0.08589716255664825,0.04452754557132721,0,1,False,False,0.09606826305389404,0.023931736946105953,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12248587608337402,1.909044861793518,1.909044861793518
young_20_29,28462,4790,congruent,1,1,1,True,6,0.06,0.4002394666918063,0.12551914155483246,0.08310286700725555,0.042416274547576904,0,1,False,False,0.09699356555938721,0.02300643444061279,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12179704010486603,1.279833436012268,1.279833436012268
young_20_29,80844,5675,incongruent,1,0,1,True,36,0.36,0.8826325798140279,0.12437402456998825,0.06654921919107437,0.05782480537891388,0,0,True,True,0.0995980054140091,0.0204019945859909,10,0.1,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.04799187555909157,SLOW CORRECT,0.12207961827516556,0.24557654559612274,0.2935684323310852
young_20_29,26538,182,congruent,1,1,1,True,3,0.03,0.4024759362891635,0.12856937944889069,0.08603216707706451,0.04253721237182617,0,1,False,False,0.09621486812829971,0.023785131871700282,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12076832354068756,1.8278465270996094,1.8278465270996094
young_20_29,9217,2553,incongruent,1,2,1,True,20,0.2,0.7200343171950115,0.12369264662265778,0.09385807067155838,0.029834575951099396,0,2,True,True,0.10137903690338135,0.018620963096618648,9,0.09,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.010050746612250805,FAST CORRECT,0.12101923674345016,0.5487045645713806,0.5386537909507751
young_20_29,57855,3875,congruent,3,3,3,True,3,0.03,0.7394071551409699,0.13898137211799622,0.08498673141002655,0.053994640707969666,0,3,False,False,0.09592626988887787,0.024073730111122127,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12867921590805054,2.1809842586517334,2.1809842586517334
young_20_29,9506,182,incongruent,1,0,1,True,19,0.19,0.47787515371605155,0.12411642074584961,0.08198220282793045,0.04213421791791916,0,0,True,True,0.10038475692272186,0.019615243077278133,3,0.03,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.2367120236158371,FAST CORRECT,0.12198127061128616,0.6566890478134155,0.41997700929641724
young_20_29,52118,2918,congruent,0,0,0,True,4,0.04,0.42610260641404507,0.13469333946704865,0.08512099087238312,0.04957234859466553,0,0,False,False,0.09669653326272964,0.02330346673727035,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12670619785785675,1.7741326093673706,1.7741326093673706
young_20_29,3200,2918,incongruent,1,0,1,True,30,0.3,0.7412589921250471,0.1243940144777298,0.07061579823493958,0.05377821624279022,0,0,True,True,0.09978973865509033,0.020210261344909664,10,0.1,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.05318659543991089,FAST CORRECT,0.12189169973134995,0.30003830790519714,0.3532249331474304
young_20_29,138469,5675,incongruent,1,3,1,True,19,0.19,0.549308634317757,0.12471158802509308,0.10151313245296478,0.023198455572128296,0,3,True,True,0.10250376164913177,0.01749623835086822,5,0.05,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.0788542777299881,FAST CORRECT,0.1220952495932579,0.6510992050170898,0.5722449421882629
young_20_29,3081,4398,incongruent,3,0,3,True,27,0.27,0.645659307515849,0.12383756786584854,0.0805063471198082,0.043331220746040344,0,0,True,True,0.10135720670223236,0.018642793297767635,14,0.14,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.21226103603839874,FAST CORRECT,0.12112589925527573,0.28750187158584595,0.4997629225254059
young_20_29,132325,2918,incongruent,3,0,3,True,22,0.22,0.7189483966671805,0.1230674758553505,0.07985147833824158,0.04321599751710892,0,0,True,True,0.09985336661338806,0.020146633386611934,7,0.07,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.07341144979000092,FAST CORRECT,0.12004276365041733,0.45282626152038574,0.379414826631546
young_20_29,14045,1478,congruent,3,3,3,True,4,0.04,0.49099660468314843,0.12938269972801208,0.08317947387695312,0.04620322585105896,0,3,False,False,0.09618468582630157,0.02381531417369842,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12306186556816101,1.6422628164291382,1.6422628164291382
young_20_29,6838,5256,incongruent,0,3,3,False,18,0.18,0.7893381414760532,0.10090487450361252,0.12049569934606552,-0.019590824842453003,0,3,True,True,0.1202685534954071,-0.00026855349540710893,-1,,WRONG-COMMITMENT -> ERROR,True,27.0,0.09,-0.4573400020599365,FAST ERROR,0.0998103991150856,0.3997502326965332,0.857090175151825
young_20_29,150618,5675,congruent,1,1,1,True,4,0.04,0.5463377500682148,0.1280270367860794,0.08426180481910706,0.04376523196697235,0,1,False,False,0.09648296982049942,0.023517030179500575,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1220381110906601,1.6038784980773926,1.6038784980773926
young_20_29,110622,2918,congruent,3,3,3,True,3,0.03,0.21020359405919925,0.13041052222251892,0.08506270498037338,0.04534781724214554,0,3,False,False,0.09591247141361237,0.02408752858638763,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12206012010574341,1.8883885145187378,1.8883885145187378
young_20_29,110392,5675,incongruent,2,1,2,True,25,0.25,0.6321362751477836,0.12338465452194214,0.10240592062473297,0.020978733897209167,0,1,True,True,0.1112639456987381,0.008736054301261897,20,0.2,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.5053147077560425,FAST CORRECT,0.12045186758041382,0.26437050104141235,0.7696852087974548
young_20_29,5909,4398,congruent,3,3,3,True,7,0.07,0.5648004830410742,0.12517894804477692,0.07893486320972443,0.04624408483505249,0,3,False,False,0.09655234217643738,0.023447657823562618,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12168080359697342,1.1753664016723633,1.1753664016723633
young_20_29,59388,2918,incongruent,3,2,3,True,30,0.3,0.7305586588962538,0.12359866499900818,0.09106709063053131,0.03253157436847687,0,2,True,True,0.10426710546016693,0.015732894539833064,18,0.18,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.2612534463405609,FAST CORRECT,0.1215486153960228,0.3505750894546509,0.6118285655975342
young_20_29,14373,1478,congruent,3,3,3,True,3,0.03,0.4204963576373973,0.1300388127565384,0.08647407591342926,0.04356473684310913,0,3,False,False,0.09631805121898651,0.023681948781013484,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12216754257678986,1.8942543268203735,1.8942543268203735
young_20_29,11777,2918,congruent,0,0,0,True,5,0.05,0.4875333629853085,0.12960363924503326,0.08372717350721359,0.04587646573781967,0,0,False,False,0.09684794396162033,0.023152056038379665,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12396311014890671,1.4784133434295654,1.4784133434295654
young_20_29,15198,5675,incongruent,0,1,0,True,13,0.13,0.6010776423878438,0.12858223915100098,0.11559704691171646,0.012985192239284515,0,1,True,True,0.11656392365694046,0.0034360763430595354,11,0.11,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.14323128759860992,FAST CORRECT,0.12319836765527725,0.7538748979568481,0.8971062898635864
young_20_29,100085,5675,congruent,0,0,0,True,4,0.04,0.3864756244322858,0.128841370344162,0.0858699381351471,0.04297143220901489,0,0,False,False,0.09684356302022934,0.023156436979770656,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12233506888151169,1.6144574880599976,1.6144574880599976
young_20_29,14355,2918,congruent,1,1,1,True,3,0.03,0.25528869438616875,0.13336190581321716,0.08592285215854645,0.047439053654670715,0,1,False,False,0.09621971100568771,0.023780288994312282,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12433109432458878,1.9924687147140503,1.9924687147140503
young_20_29,116523,5675,incongruent,3,0,3,True,33,0.33,0.6844651746673274,0.12498258054256439,0.09103775769472122,0.03394482284784317,0,0,True,True,0.10976385325193405,0.010236146748065944,22,0.22,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.5669113993644714,FAST CORRECT,0.12227576971054077,0.17775043845176697,0.7446619272232056
young_20_29,22305,2918,incongruent,2,1,1,False,7,0.07,0.6962774297998979,0.0963025763630867,0.12444615364074707,-0.02814357727766037,0,1,True,True,0.12184976786375046,-0.0018497678637504622,-1,,WRONG-COMMITMENT -> ERROR,True,24.0,0.17,-0.7955431342124939,FAST ERROR,0.09870543330907822,0.3929262161254883,1.1884692907333374
young_20_29,145331,5675,incongruent,1,0,1,True,37,0.37,0.7669711617899709,0.12305555492639542,0.06589643657207489,0.057159118354320526,0,0,True,True,0.09947238117456436,0.020527618825435634,11,0.11,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.051360100507736206,FAST CORRECT,0.12087268382310867,0.22504988312721252,0.27640998363494873
young_20_29,21513,182,congruent,3,3,3,True,5,0.05,0.5719316694413901,0.12956012785434723,0.08095033466815948,0.048609793186187744,0,3,False,False,0.09628330916166306,0.02371669083833694,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12415193021297455,1.4847519397735596,1.4847519397735596
young_20_29,46538,5675,congruent,0,0,0,True,4,0.04,0.4620473601956184,0.1289355456829071,0.08532753586769104,0.043608009815216064,0,0,False,False,0.09671282023191452,0.023287179768085475,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12245196104049683,1.6188864707946777,1.6188864707946777
young_20_29,605,899,congruent,3,3,3,True,3,0.03,0.5321639464379317,0.1286049485206604,0.08532189577817917,0.04328305274248123,0,3,False,False,0.09597773104906082,0.024022268950939174,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12074866145849228,1.8266334533691406,1.8266334533691406
young_20_29,16529,5675,incongruent,0,2,0,True,34,0.34,0.5964725234581557,0.1244128942489624,0.0870528295636177,0.037360064685344696,0,2,True,True,0.10914000123739243,0.01085999876260757,23,0.23,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.40053248405456543,FAST CORRECT,0.12169554084539413,0.32562461495399475,0.7261570692062378
young_20_29,23472,4398,incongruent,1,0,1,True,29,0.29,0.6871869622172665,0.12322543561458588,0.071710504591465,0.05151493102312088,0,0,True,True,0.09987865388393402,0.020121346116065975,10,0.1,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.029517222195863724,FAST CORRECT,0.12079676240682602,0.3475566506385803,0.37707382440567017
young_20_29,121254,5675,congruent,2,2,2,True,5,0.05,0.5566475758467241,0.12845544517040253,0.08032649755477905,0.048128947615623474,0,2,False,False,0.09619937837123871,0.023800621628761287,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12327241897583008,1.456883430480957,1.456883430480957
young_20_29,73952,5675,incongruent,3,0,3,True,26,0.26,0.6112547192985169,0.12365885078907013,0.0798976942896843,0.043761156499385834,0,0,True,True,0.10269013792276382,0.01730986207723617,14,0.14,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.22765454649925232,FAST CORRECT,0.1209203451871872,0.31184524297714233,0.5394997596740723
young_20_29,17389,7862,incongruent,0,3,0,True,26,0.26,0.9513292599290255,0.124552421271801,0.09228232502937317,0.032270096242427826,0,3,True,True,0.09978465735912323,0.020215342640876766,6,0.06,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.04113975539803505,SLOW CORRECT,0.1219448372721672,0.5052217245101929,0.46408194303512573
young_20_29,158217,2918,incongruent,1,2,1,True,28,0.28,0.6088738456261479,0.12364032119512558,0.07940199971199036,0.04423832148313522,0,2,True,True,0.09977596253156662,0.020224037468433376,4,0.04,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.0965135470032692,FAST CORRECT,0.12176600098609924,0.5253821611404419,0.42886868119239807
young_20_29,8088,5675,incongruent,2,0,2,True,26,0.26,0.7467036255943843,0.12202605605125427,0.0713007003068924,0.05072535574436188,0,0,True,True,0.10097909718751907,0.019020902812480922,8,0.08,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.05249413102865219,FAST CORRECT,0.12016864866018295,0.5045098066329956,0.45201563835144043
young_20_29,341,5675,incongruent,3,0,3,True,34,0.34,0.70992133807378,0.12445119768381119,0.08219050616025925,0.04226069152355194,0,0,True,True,0.10545748472213745,0.014542515277862544,20,0.2,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.47937479615211487,FAST CORRECT,0.12185396254062653,0.15764698386192322,0.6370218992233276
young_20_29,80130,5675,incongruent,3,1,3,True,13,0.13,0.5753853341277324,0.1253458559513092,0.10671686381101608,0.01862899214029312,0,1,True,True,0.10745634883642197,0.012543651163578029,5,0.05,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,0.12780173122882843,FAST CORRECT,0.12217967957258224,0.831224262714386,0.7034226059913635
young_20_29,131312,5675,incongruent,1,3,1,True,10,0.1,0.6023972252514155,0.12393752485513687,0.10877871513366699,0.01515880972146988,0,1,False,False,0.10827916860580444,0.011720831394195552,-1,,DIRECT CORRECT,False,,,0.25458964705467224,FAST CORRECT,0.1211066022515297,0.982979416847229,0.7283897995948792
young_20_29,87612,5675,incongruent,1,0,1,True,46,0.46,0.7026177981463809,0.12250984460115433,0.07655609399080276,0.04595375061035156,0,0,True,True,0.10021047294139862,0.019789527058601375,23,0.23,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.46408170461654663,FAST CORRECT,0.1206403523683548,-0.009196380153298378,0.454885333776474
young_20_29,52291,2918,incongruent,0,3,0,True,33,0.33,0.7379814825678284,0.1265220195055008,0.10116937756538391,0.025352641940116882,0,3,True,True,0.10455556958913803,0.015444430410861965,25,0.25,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.2713838517665863,FAST CORRECT,0.12315397709608078,0.31952500343322754,0.5909088850021362
young_20_29,34708,2918,congruent,3,3,3,True,6,0.06,0.6549644746171127,0.1279997080564499,0.08031195402145386,0.04768775403499603,0,3,False,False,0.09661034494638443,0.023389655053615566,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12384951859712601,1.3364648818969727,1.3364648818969727
young_20_29,133157,5675,congruent,3,3,3,True,4,0.04,0.377759596359223,0.1332174837589264,0.08199431002140045,0.05122317373752594,0,3,False,False,0.09588626027107239,0.024113739728927608,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.1258525550365448,1.7441028356552124,1.7441028356552124
young_20_29,165257,5675,congruent,2,2,2,True,5,0.05,0.4116336406261031,0.1247609332203865,0.08193466067314148,0.042826272547245026,0,2,False,False,0.09645608812570572,0.023543911874294277,-1,,DIRECT CORRECT,False,,,0.0,OTHER,0.12014830112457275,1.3548156023025513,1.3548156023025513
young_20_29,3317,2918,incongruent,2,1,2,True,24,0.24,0.7240407248063954,0.12379025667905807,0.09576255828142166,0.028027698397636414,0,1,True,True,0.10497076064348221,0.015029239356517787,15,0.15,WRONG-ENTRY -> PRE-COMMITMENT CORRECTED,False,,,-0.2520224452018738,FAST CORRECT,0.12108813226222992,0.3817902207374573,0.633812665939331
